image_path,assigned_split,clahe_image_path
D:\ALS\data\liver_images\F0\j26.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j26.jpg
D:\ALS\data\liver_images\F0\j27.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j27.jpg
D:\ALS\data\liver_images\F0\j28.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j28.jpg
D:\ALS\data\liver_images\F0\j29.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j29.jpg
D:\ALS\data\liver_images\F0\j3.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j3.jpg
D:\ALS\data\liver_images\F0\j30.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\j30.jpg
D:\ALS\data\liver_images\F0\j31.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j31.jpg
D:\ALS\data\liver_images\F0\j32.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\j32.jpg
D:\ALS\data\liver_images\F0\j33.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j33.jpg
D:\ALS\data\liver_images\F0\j34.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j34.jpg
D:\ALS\data\liver_images\F0\j35.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\j35.jpg
D:\ALS\data\liver_images\F0\j36.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j36.jpg
D:\ALS\data\liver_images\F0\j37.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j37.jpg
D:\ALS\data\liver_images\F0\j38.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\j38.jpg
D:\ALS\data\liver_images\F0\j39.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j39.jpg
D:\ALS\data\liver_images\F0\j4.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j4.jpg
D:\ALS\data\liver_images\F0\j40.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\j40.jpg
D:\ALS\data\liver_images\F0\j41.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j41.jpg
D:\ALS\data\liver_images\F0\j42.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j42.jpg
D:\ALS\data\liver_images\F0\j43.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j43.jpg
D:\ALS\data\liver_images\F0\j44.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\j44.jpg
D:\ALS\data\liver_images\F0\j45.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j45.jpg
D:\ALS\data\liver_images\F0\j46.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j46.jpg
D:\ALS\data\liver_images\F0\j47.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j47.jpg
D:\ALS\data\liver_images\F0\j48.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j48.jpg
D:\ALS\data\liver_images\F0\j49.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j49.jpg
D:\ALS\data\liver_images\F0\j5.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j5.jpg
D:\ALS\data\liver_images\F0\j50.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j50.jpg
D:\ALS\data\liver_images\F0\j51.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j51.jpg
D:\ALS\data\liver_images\F0\j52.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j52.jpg
D:\ALS\data\liver_images\F0\j53.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\j53.jpg
D:\ALS\data\liver_images\F0\j54.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\j54.jpg
D:\ALS\data\liver_images\F0\j55.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j55.jpg
D:\ALS\data\liver_images\F0\j56.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j56.jpg
D:\ALS\data\liver_images\F0\j57.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j57.jpg
D:\ALS\data\liver_images\F0\j58.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\j58.jpg
D:\ALS\data\liver_images\F0\j59.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j59.jpg
D:\ALS\data\liver_images\F0\j6.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j6.jpg
D:\ALS\data\liver_images\F0\j60.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j60.jpg
D:\ALS\data\liver_images\F0\j61.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j61.jpg
D:\ALS\data\liver_images\F0\j62.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j62.jpg
D:\ALS\data\liver_images\F0\j63.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j63.jpg
D:\ALS\data\liver_images\F0\j64.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j64.jpg
D:\ALS\data\liver_images\F0\j65.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j65.jpg
D:\ALS\data\liver_images\F0\j66.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j66.jpg
D:\ALS\data\liver_images\F0\j67.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j67.jpg
D:\ALS\data\liver_images\F0\j68.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\j68.jpg
D:\ALS\data\liver_images\F0\j69.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j69.jpg
D:\ALS\data\liver_images\F0\j7.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j7.jpg
D:\ALS\data\liver_images\F0\j70.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\j70.jpg
D:\ALS\data\liver_images\F0\j71.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j71.jpg
D:\ALS\data\liver_images\F0\j72.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j72.jpg
D:\ALS\data\liver_images\F0\j73.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\j73.jpg
D:\ALS\data\liver_images\F0\j74.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j74.jpg
D:\ALS\data\liver_images\F0\j75.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j75.jpg
D:\ALS\data\liver_images\F0\j76.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j76.jpg
D:\ALS\data\liver_images\F0\j77.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j77.jpg
D:\ALS\data\liver_images\F0\j78.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j78.jpg
D:\ALS\data\liver_images\F0\j79.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j79.jpg
D:\ALS\data\liver_images\F0\j8.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j8.jpg
D:\ALS\data\liver_images\F0\j80.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j80.jpg
D:\ALS\data\liver_images\F0\j81.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j81.jpg
D:\ALS\data\liver_images\F0\j82.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j82.jpg
D:\ALS\data\liver_images\F0\j83.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j83.jpg
D:\ALS\data\liver_images\F0\j84.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\j84.jpg
D:\ALS\data\liver_images\F0\j85.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\j85.jpg
D:\ALS\data\liver_images\F0\j86.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j86.jpg
D:\ALS\data\liver_images\F0\j87.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j87.jpg
D:\ALS\data\liver_images\F0\j88.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j88.jpg
D:\ALS\data\liver_images\F0\j89.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j89.jpg
D:\ALS\data\liver_images\F0\j9.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j9.jpg
D:\ALS\data\liver_images\F0\j90.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j90.jpg
D:\ALS\data\liver_images\F0\j91.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j91.jpg
D:\ALS\data\liver_images\F0\j92.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j92.jpg
D:\ALS\data\liver_images\F0\j93.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j93.jpg
D:\ALS\data\liver_images\F0\j94.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\j94.jpg
D:\ALS\data\liver_images\F0\j95.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j95.jpg
D:\ALS\data\liver_images\F0\j96.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j96.jpg
D:\ALS\data\liver_images\F0\j97.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j97.jpg
D:\ALS\data\liver_images\F0\j98.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\j98.jpg
D:\ALS\data\liver_images\F0\j99.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\j99.jpg
D:\ALS\data\liver_images\F0\k1.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k1.jpg
D:\ALS\data\liver_images\F0\k10.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k10.jpg
D:\ALS\data\liver_images\F0\k11.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k11.jpg
D:\ALS\data\liver_images\F0\k12.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k12.jpg
D:\ALS\data\liver_images\F0\k13.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k13.jpg
D:\ALS\data\liver_images\F0\k14.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k14.jpg
D:\ALS\data\liver_images\F0\k15.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k15.jpg
D:\ALS\data\liver_images\F0\k16.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k16.jpg
D:\ALS\data\liver_images\F0\k17.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k17.jpg
D:\ALS\data\liver_images\F0\k18.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k18.jpg
D:\ALS\data\liver_images\F0\k19.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k19.jpg
D:\ALS\data\liver_images\F0\k2.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k2.jpg
D:\ALS\data\liver_images\F0\k20.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k20.jpg
D:\ALS\data\liver_images\F0\k21.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k21.jpg
D:\ALS\data\liver_images\F0\k22.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k22.jpg
D:\ALS\data\liver_images\F0\k23.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k23.jpg
D:\ALS\data\liver_images\F0\k24.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k24.jpg
D:\ALS\data\liver_images\F0\k25.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k25.jpg
D:\ALS\data\liver_images\F0\k26.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k26.jpg
D:\ALS\data\liver_images\F0\k27.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k27.jpg
D:\ALS\data\liver_images\F0\k28.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k28.jpg
D:\ALS\data\liver_images\F0\k29.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k29.jpg
D:\ALS\data\liver_images\F0\k3.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k3.jpg
D:\ALS\data\liver_images\F0\k30.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k30.jpg
D:\ALS\data\liver_images\F0\k31.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k31.jpg
D:\ALS\data\liver_images\F0\k32.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k32.jpg
D:\ALS\data\liver_images\F0\k33.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k33.jpg
D:\ALS\data\liver_images\F0\k34.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k34.jpg
D:\ALS\data\liver_images\F0\k35.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k35.jpg
D:\ALS\data\liver_images\F0\k36.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k36.jpg
D:\ALS\data\liver_images\F0\k37.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k37.jpg
D:\ALS\data\liver_images\F0\k38.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k38.jpg
D:\ALS\data\liver_images\F0\k39.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k39.jpg
D:\ALS\data\liver_images\F0\k4.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k4.jpg
D:\ALS\data\liver_images\F0\k40.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k40.jpg
D:\ALS\data\liver_images\F0\k41.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k41.jpg
D:\ALS\data\liver_images\F0\k42.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k42.jpg
D:\ALS\data\liver_images\F0\k43.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k43.jpg
D:\ALS\data\liver_images\F0\k44.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k44.jpg
D:\ALS\data\liver_images\F0\k45.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k45.jpg
D:\ALS\data\liver_images\F0\k46.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k46.jpg
D:\ALS\data\liver_images\F0\k47.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k47.jpg
D:\ALS\data\liver_images\F0\k48.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k48.jpg
D:\ALS\data\liver_images\F0\k49.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k49.jpg
D:\ALS\data\liver_images\F0\k5.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k5.jpg
D:\ALS\data\liver_images\F0\k50.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k50.jpg
D:\ALS\data\liver_images\F0\k51.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k51.jpg
D:\ALS\data\liver_images\F0\k52.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k52.jpg
D:\ALS\data\liver_images\F0\k53.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k53.jpg
D:\ALS\data\liver_images\F0\k54.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k54.jpg
D:\ALS\data\liver_images\F0\k55.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k55.jpg
D:\ALS\data\liver_images\F0\k56.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k56.jpg
D:\ALS\data\liver_images\F0\k57.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k57.jpg
D:\ALS\data\liver_images\F0\k58.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k58.jpg
D:\ALS\data\liver_images\F0\k59.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k59.jpg
D:\ALS\data\liver_images\F0\k6.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k6.jpg
D:\ALS\data\liver_images\F0\k60.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k60.jpg
D:\ALS\data\liver_images\F0\k61.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k61.jpg
D:\ALS\data\liver_images\F0\k62.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k62.jpg
D:\ALS\data\liver_images\F0\k63.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k63.jpg
D:\ALS\data\liver_images\F0\k64.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k64.jpg
D:\ALS\data\liver_images\F0\k65.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k65.jpg
D:\ALS\data\liver_images\F0\k66.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k66.jpg
D:\ALS\data\liver_images\F0\k67.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k67.jpg
D:\ALS\data\liver_images\F0\k68.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k68.jpg
D:\ALS\data\liver_images\F0\k69.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k69.jpg
D:\ALS\data\liver_images\F0\k7.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k7.jpg
D:\ALS\data\liver_images\F0\k70.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k70.jpg
D:\ALS\data\liver_images\F0\k71.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k71.jpg
D:\ALS\data\liver_images\F0\k72.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k72.jpg
D:\ALS\data\liver_images\F0\k73.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k73.jpg
D:\ALS\data\liver_images\F0\k74.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k74.jpg
D:\ALS\data\liver_images\F0\k75.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k75.jpg
D:\ALS\data\liver_images\F0\k76.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k76.jpg
D:\ALS\data\liver_images\F0\k77.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k77.jpg
D:\ALS\data\liver_images\F0\k78.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k78.jpg
D:\ALS\data\liver_images\F0\k79.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k79.jpg
D:\ALS\data\liver_images\F0\k8.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k8.jpg
D:\ALS\data\liver_images\F0\k80.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k80.jpg
D:\ALS\data\liver_images\F0\k81.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k81.jpg
D:\ALS\data\liver_images\F0\k82.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k82.jpg
D:\ALS\data\liver_images\F0\k83.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k83.jpg
D:\ALS\data\liver_images\F0\k84.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k84.jpg
D:\ALS\data\liver_images\F0\k85.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k85.jpg
D:\ALS\data\liver_images\F0\k86.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F0\k86.jpg
D:\ALS\data\liver_images\F0\k87.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k87.jpg
D:\ALS\data\liver_images\F0\k88.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k88.jpg
D:\ALS\data\liver_images\F0\k89.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k89.jpg
D:\ALS\data\liver_images\F0\k9.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k9.jpg
D:\ALS\data\liver_images\F0\k90.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k90.jpg
D:\ALS\data\liver_images\F0\k91.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k91.jpg
D:\ALS\data\liver_images\F0\k92.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k92.jpg
D:\ALS\data\liver_images\F0\k93.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k93.jpg
D:\ALS\data\liver_images\F0\k94.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k94.jpg
D:\ALS\data\liver_images\F0\k95.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k95.jpg
D:\ALS\data\liver_images\F0\k96.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k96.jpg
D:\ALS\data\liver_images\F0\k97.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k97.jpg
D:\ALS\data\liver_images\F0\k98.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F0\k98.jpg
D:\ALS\data\liver_images\F1\A8810.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\A8810.jpg
D:\ALS\data\liver_images\F1\A8911.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F1\A8911.jpg
D:\ALS\data\liver_images\F1\A9304.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F1\A9304.jpg
D:\ALS\data\liver_images\F1\A9777.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\A9777.jpg
D:\ALS\data\liver_images\F1\A9825.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\A9825.jpg
D:\ALS\data\liver_images\F1\B1474.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\B1474.jpg
D:\ALS\data\liver_images\F1\B2348.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\B2348.jpg
D:\ALS\data\liver_images\F1\B2611.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\B2611.jpg
D:\ALS\data\liver_images\F1\B2745.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\B2745.jpg
D:\ALS\data\liver_images\F1\B2927.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F1\B2927.jpg
D:\ALS\data\liver_images\F1\B315.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\B315.jpg
D:\ALS\data\liver_images\F1\B3319.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F1\B3319.jpg
D:\ALS\data\liver_images\F1\B4349.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\B4349.jpg
D:\ALS\data\liver_images\F1\B4568.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\B4568.jpg
D:\ALS\data\liver_images\F1\B4815.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\B4815.jpg
D:\ALS\data\liver_images\F1\B5038.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\B5038.jpg
D:\ALS\data\liver_images\F1\B5559.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\B5559.jpg
D:\ALS\data\liver_images\F1\B5742.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\B5742.jpg
D:\ALS\data\liver_images\F1\B5835.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\B5835.jpg
D:\ALS\data\liver_images\F1\B7099.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\B7099.jpg
D:\ALS\data\liver_images\F1\B7430.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F1\B7430.jpg
D:\ALS\data\liver_images\F1\B7435.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\B7435.jpg
D:\ALS\data\liver_images\F1\B7934.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\B7934.jpg
D:\ALS\data\liver_images\F1\B8226.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\B8226.jpg
D:\ALS\data\liver_images\F1\B8665.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\B8665.jpg
D:\ALS\data\liver_images\F1\B8932.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F1\B8932.jpg
D:\ALS\data\liver_images\F1\B9143.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\B9143.jpg
D:\ALS\data\liver_images\F1\B9317.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\B9317.jpg
D:\ALS\data\liver_images\F1\B9360.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\B9360.jpg
D:\ALS\data\liver_images\F1\B9650.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\B9650.jpg
D:\ALS\data\liver_images\F1\B9683.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\B9683.jpg
D:\ALS\data\liver_images\F1\C101.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\C101.jpg
D:\ALS\data\liver_images\F1\C3548.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\C3548.jpg
D:\ALS\data\liver_images\F1\C5159.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\C5159.jpg
D:\ALS\data\liver_images\F1\C5625.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\C5625.jpg
D:\ALS\data\liver_images\F1\C5666.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F1\C5666.jpg
D:\ALS\data\liver_images\F1\C6752.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\C6752.jpg
D:\ALS\data\liver_images\F1\C7267.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\C7267.jpg
D:\ALS\data\liver_images\F1\C7313.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F1\C7313.jpg
D:\ALS\data\liver_images\F1\C7316.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\C7316.jpg
D:\ALS\data\liver_images\F1\C7900.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\C7900.jpg
D:\ALS\data\liver_images\F1\C7912.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\C7912.jpg
D:\ALS\data\liver_images\F1\C9467.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F1\C9467.jpg
D:\ALS\data\liver_images\F1\C9917.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\C9917.jpg
D:\ALS\data\liver_images\F1\C998.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\C998.jpg
D:\ALS\data\liver_images\F1\D11.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\D11.jpg
D:\ALS\data\liver_images\F1\D1232.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\D1232.jpg
D:\ALS\data\liver_images\F1\D204.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\D204.jpg
D:\ALS\data\liver_images\F1\D2375.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F1\D2375.jpg
D:\ALS\data\liver_images\F1\D2533.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F1\D2533.jpg
D:\ALS\data\liver_images\F1\D2745.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F1\D2745.jpg
D:\ALS\data\liver_images\F1\D3729.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\D3729.jpg
D:\ALS\data\liver_images\F1\D4218.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\D4218.jpg
D:\ALS\data\liver_images\F1\D5097.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\D5097.jpg
D:\ALS\data\liver_images\F1\D5529.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\D5529.jpg
D:\ALS\data\liver_images\F1\D5539.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\D5539.jpg
D:\ALS\data\liver_images\F1\D5695.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\D5695.jpg
D:\ALS\data\liver_images\F1\D7326.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\D7326.jpg
D:\ALS\data\liver_images\F1\D7504.jpg,Train,D:\ALS\outputs\clahe_processed\Train\F1\D7504.jpg
D:\ALS\data\liver_images\F1\D8332.jpg,Test,D:\ALS\outputs\clahe_processed\Test\F1\D8332.jpg
